AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST,City
1568801,15688,VZM,Jensens Strip Airport,"Jensens Strip, AK",101,1,United States,US,Alaska,AK,2.0,3568801,35688,"Jensens Strip, AK",101,1,57.0,N,57.0,0.0,57.95,157.0,W,3.0,0.0,-157.05,,6/1/1992 12:00:00 AM,,0,1,Jensens Strip
1568901,15689,VZN,Wildman Creek Airport,"Wildman Creek, AK",101,1,United States,US,Alaska,AK,2.0,3568901,35689,"Wildman Creek, AK",101,1,56.0,N,15.0,0.0,56.25,159.0,W,55.0,0.0,-159.91666667,,6/1/1992 12:00:00 AM,,0,1,Wildman Creek
1569001,15690,VZO,Stepovak Airport,"Stepovak, AK",101,1,United States,US,Alaska,AK,2.0,3569001,35690,"Stepovak, AK",101,1,55.0,N,50.0,0.0,55.83333333,159.0,W,52.0,0.0,-159.86666667,,6/1/1992 12:00:00 AM,,0,1,Stepovak
1569201,15692,VZQ,Puale Bay Airport,"Puale Bay, AK",101,1,United States,US,Alaska,AK,2.0,3569201,35692,"Puale Bay, AK",101,1,57.0,N,44.0,0.0,57.73333333,155.0,W,38.0,0.0,-155.63333333,,6/1/1992 12:00:00 AM,,0,1,Puale Bay
1569301,15693,VZR,Katmai Bay Airport,"Katmai Bay, AK",101,1,United States,US,Alaska,AK,2.0,3569301,35693,"Katmai Bay, AK",101,1,58.0,N,0.0,0.0,58.0,154.0,W,58.0,0.0,-154.96666667,,6/1/1992 12:00:00 AM,,0,1,Katmai Bay
1569401,15694,VZS,Kashvik Bay Airport,"Kashvik Bay, AK",101,1,United States,US,Alaska,AK,2.0,3569401,35694,"Kashvik Bay, AK",101,1,57.0,N,58.0,0.0,57.96666667,155.0,W,8.0,0.0,-155.13333333,,6/1/1992 12:00:00 AM,,0,1,Kashvik Bay
1569501,15695,VZT,Cinder Mountain Airport,"Cinder Mountain, AK",101,1,United States,US,Alaska,AK,2.0,3569501,35695,"Cinder Mountain, AK",101,1,57.0,N,3.0,30.0,57.05833333,157.0,W,48.0,0.0,-157.8,,6/1/1992 12:00:00 AM,,0,1,Cinder Mountain
1569601,15696,VZU,Hagemeister Island Airport,"Hagemeister Island, AK",101,1,United States,US,Alaska,AK,2.0,3569601,35696,"Hagemeister Island, AK",101,1,58.0,N,45.0,0.0,58.75,160.0,W,50.0,0.0,-160.83333333,,6/1/1992 12:00:00 AM,,0,1,Hagemeister Island
1569701,15697,VZV,Cape Peirce Airport,"Cape Peirce, AK",101,1,United States,US,Alaska,AK,2.0,3569701,35697,"Cape Peirce, AK",101,1,58.0,N,33.0,10.0,58.55277778,161.0,W,46.0,7.0,-161.76861111,,9/1/1992 12:00:00 AM,,0,1,Cape Peirce
1569801,15698,VZW,Cape Greig Airport,"Cape Greig, AK",101,1,United States,US,Alaska,AK,2.0,3569801,35698,"Cape Greig, AK",101,1,57.0,N,43.0,0.0,57.71666667,157.0,W,43.0,0.0,-157.71666667,,9/1/1992 12:00:00 AM,,0,1,Cape Greig
1570001,15700,VZY,Katmai Lodge Airport,"Katmai Lodge, AK",101,1,United States,US,Alaska,AK,2.0,3570001,35700,"Katmai Lodge, AK",101,1,59.0,N,4.0,12.0,59.07,156.0,W,2.0,54.0,-156.04833333,,12/1/1991 12:00:00 AM,,0,1,Katmai Lodge
1570101,15701,VZZ,South St. Paul Municipal,"South St. Paul, MN",6301,63,United States,US,Minnesota,MN,27.0,3165001,31650,"Minneapolis/St. Paul, MN",6301,63,44.0,N,51.0,30.0,44.85833333,93.0,W,2.0,1.0,-93.03361111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,South St. Paul
1570301,15703,WA2,Mansfield Airport,"Mansfield, WA",9301,93,United States,US,Washington,WA,53.0,3570301,35703,"Mansfield, WA",9301,93,47.0,N,48.0,34.0,47.80944444,119.0,W,38.0,14.0,-119.63722222,-800.0,3/1/2003 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Mansfield
1570401,15704,WA3,Bayview Farms,"Burlington, WA",9301,93,United States,US,Washington,WA,53.0,3354001,33540,"Burlington/Mount Vernon, WA",9301,93,48.0,N,31.0,15.0,48.52083333,122.0,W,27.0,55.0,-122.46527778,-800.0,5/1/2003 12:00:00 AM,10/31/2013 12:00:00 AM,1,1,Burlington
1570501,15705,WA4,Isaacson,"Medical Lake, WA",9301,93,United States,US,Washington,WA,53.0,3570501,35705,"Medical Lake, WA",9301,93,47.0,N,39.0,33.0,47.65916667,117.0,W,40.0,54.0,-117.68166667,-800.0,6/1/2006 12:00:00 AM,,0,1,Medical Lake
1570601,15706,WA5,Methow Valley State,"Winthrop, WA",9301,93,United States,US,Washington,WA,53.0,3570601,35706,"Winthrop, WA",9301,93,48.0,N,25.0,30.0,48.425,120.0,W,8.0,45.0,-120.14583333,-800.0,1/1/2009 12:00:00 AM,,0,1,Winthrop
1570701,15707,WA6,Stehekin Seaplane Landing,"Stehekin, WA",9301,93,United States,US,Washington,WA,53.0,3570701,35707,"Stehekin, WA",9301,93,48.0,N,18.0,0.0,48.3,120.0,W,39.0,0.0,-120.65,-800.0,1/1/2010 12:00:00 AM,,0,1,Stehekin
1570801,15708,WA7,Chelan Seaplane Landing,"Chelan, WA",9301,93,United States,US,Washington,WA,53.0,3565001,35650,"Chelan, WA",9301,93,47.0,N,50.0,0.0,47.83333333,120.0,W,2.0,0.0,-120.03333333,-800.0,1/1/2010 12:00:00 AM,,0,1,Chelan
1570901,15709,WAA,Wales Airport,"Wales, AK",101,1,United States,US,Alaska,AK,2.0,3570901,35709,"Wales, AK",101,1,65.0,N,37.0,29.0,65.62472222,168.0,W,5.0,47.0,-168.09638889,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Wales
1571301,15713,WAL,Wallops Flight Center,"Chincoteague, VA",3801,38,United States,US,Virginia,VA,51.0,3571301,35713,"Chincoteague, VA",3801,38,37.0,N,56.0,30.0,37.94166667,75.0,W,27.0,44.0,-75.46222222,-500.0,3/1/2003 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Chincoteague
1571401,15714,WAR,Warsaw Municipal,"Warsaw, IN",4201,42,United States,US,Indiana,IN,18.0,3571401,35714,"Warsaw, IN",4201,42,41.0,N,16.0,55.0,41.28194444,85.0,W,50.0,47.0,-85.84638889,,1/1/1950 12:00:00 AM,12/31/2005 12:00:00 AM,0,0,Warsaw
1571501,15715,WAS,Washington DC Metropolitan Area,"Washington, DC",3201,32,United States,US,District of Columbia,DC,11.0,3085201,30852,"Washington, DC (Metropolitan Area)",3201,32,38.0,N,53.0,0.0,38.88333333,77.0,W,2.0,0.0,-77.03333333,-500.0,3/1/1974 12:00:00 AM,,0,1,Washington
1572101,15721,WBB,Stebbins Airport,"Stebbins, AK",101,1,United States,US,Alaska,AK,2.0,3572101,35721,"Stebbins, AK",101,1,63.0,N,31.0,0.0,63.51666667,162.0,W,16.0,44.0,-162.27888889,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Stebbins
1572201,15722,WBH,Commerce/Montebello Heliport,"Commerce/Montebello, CA",9101,91,United States,US,California,CA,6.0,3257501,32575,"Los Angeles, CA (Metropolitan Area)",9101,91,34.0,N,1.0,0.0,34.01666667,118.0,W,8.0,0.0,-118.13333333,-800.0,9/1/1975 12:00:00 AM,,0,1,Commerce/Montebello
1572401,15724,WBN,Woburn Airport,"Woburn, MA",1301,13,United States,US,Massachusetts,MA,25.0,3572401,35724,"Woburn, MA",1301,13,42.0,N,23.0,50.0,42.39722222,71.0,W,9.0,10.0,-71.15277778,-500.0,3/1/1988 12:00:00 AM,,0,1,Woburn
1572501,15725,WBQ,Beaver Airport,"Beaver, AK",101,1,United States,US,Alaska,AK,2.0,3572501,35725,"Beaver, AK",101,1,66.0,N,21.0,44.0,66.36222222,147.0,W,24.0,30.0,-147.40833333,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Beaver
1572601,15726,WBR,Roben-Hood,"Big Rapids, MI",4301,43,United States,US,Michigan,MI,26.0,3572601,35726,"Big Rapids, MI",4301,43,43.0,N,43.0,21.0,43.7225,85.0,W,30.0,15.0,-85.50416667,-500.0,9/1/1978 12:00:00 AM,3/31/2012 12:00:00 AM,0,0,Big Rapids
1572701,15727,WBS,Bennettsville Airport,"Bennettsville, SC",3701,37,United States,US,South Carolina,SC,45.0,3572701,35727,"Bennettsville, SC",3701,37,34.0,N,37.0,19.0,34.62194444,79.0,W,43.0,57.0,-79.7325,-500.0,12/1/1977 12:00:00 AM,1/31/2005 12:00:00 AM,1,1,Bennettsville
1572801,15728,WBY,Downtown Airport,"Downtown, CA",9101,91,United States,US,California,CA,6.0,3572801,35728,"Downtown, CA",9101,91,34.0,N,3.0,9.0,34.0525,118.0,W,15.0,34.0,-118.25944444,-800.0,9/1/1975 12:00:00 AM,5/31/2003 12:00:00 AM,1,1,Downtown
1573001,15730,WCL,Whalers Cove Lodge Airport,"Whalers Cove Lodge, AK",101,1,United States,US,Alaska,AK,2.0,3573001,35730,"Whalers Cove Lodge, AK",101,1,57.0,N,28.0,0.0,57.46666667,134.0,W,34.0,0.0,-134.56666667,,7/1/2002 12:00:00 AM,,0,1,Whalers Cove Lodge
1573101,15731,WCR,Chandalar Lake,"Chandalar, AK",101,1,United States,US,Alaska,AK,2.0,3573101,35731,"Chandalar, AK",101,1,67.0,N,30.0,20.0,67.50555556,148.0,W,30.0,0.0,-148.5,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Chandalar
1573201,15732,WDB,Wide Bay Airport,"Wide Bay, AK",101,1,United States,US,Alaska,AK,2.0,3008401,30084,"Wide Bay, AK",101,1,57.0,N,22.0,17.0,57.37138889,156.0,W,24.0,45.0,-156.4125,-900.0,10/1/1980 12:00:00 AM,,0,1,Wide Bay
1573401,15734,WDG,Enid Woodring Regional,"Enid, OK",7301,73,United States,US,Oklahoma,OK,40.0,3155701,31557,"Enid, OK",7301,73,36.0,N,22.0,45.0,36.37916667,97.0,W,47.0,27.0,-97.79083333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Enid
1573601,15736,QQS,Waldronaire,"Eastsound, WA",9301,93,United States,US,Washington,WA,53.0,3158801,31588,"Eastsound, WA",9301,93,48.0,N,42.0,42.0,48.71166667,123.0,W,1.0,6.0,-123.01833333,-800.0,9/1/1989 12:00:00 AM,12/31/1997 12:00:00 AM,0,0,Eastsound
1573602,15736,WA8,Waldronaire,"Eastsound, WA",9301,93,United States,US,Washington,WA,53.0,3158801,31588,"Eastsound, WA",9301,93,48.0,N,42.0,42.0,48.71166667,123.0,W,1.0,6.0,-123.01833333,-800.0,1/1/1998 12:00:00 AM,8/31/2019 12:00:00 AM,0,0,Eastsound
1573701,15737,WDR,Winder Barrow,"Winder, GA",3401,34,United States,US,Georgia,GA,13.0,3573701,35737,"Winder, GA",3401,34,33.0,N,58.0,59.0,33.98305556,83.0,W,40.0,3.0,-83.6675,-500.0,1/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Winder
1574101,15741,WFB,Ketchikan Waterfront Seaplane Base,"Ketchikan, AK",101,1,United States,US,Alaska,AK,2.0,3140101,31401,"Ketchikan, AK",101,1,55.0,N,21.0,29.0,55.35805556,131.0,W,40.0,6.0,-131.66833333,-900.0,12/1/1993 12:00:00 AM,,0,1,Ketchikan
1574901,15749,WGO,Winchester Airport,"Winchester, VA",3801,38,United States,US,Virginia,VA,51.0,3574901,35749,"Winchester, VA",3801,38,39.0,N,8.0,28.0,39.14111111,78.0,W,8.0,34.0,-78.14277778,-500.0,12/1/1976 12:00:00 AM,11/30/1982 12:00:00 AM,0,0,Winchester
1575101,15751,WFK,Northern Aroostook Regional,"Frenchville, ME",1201,12,United States,US,Maine,ME,23.0,3575101,35751,"Frenchville, ME",1201,12,47.0,N,17.0,8.0,47.28555556,68.0,W,18.0,46.0,-68.31277778,-500.0,1/1/1950 12:00:00 AM,,0,1,Frenchville
1575401,15754,WHD,Hyder Seaplane Base,"Hyder, AK",101,1,United States,US,Alaska,AK,2.0,3575401,35754,"Hyder, AK",101,1,55.0,N,54.0,13.0,55.90361111,130.0,W,0.0,18.0,-130.005,-900.0,9/1/1974 12:00:00 AM,,0,1,Hyder
1575801,15758,WHR,Vail/Avon,"Eagle, CO",8201,82,United States,US,Colorado,CO,8.0,3150301,31503,"Eagle, CO",8201,82,39.0,N,37.0,0.0,39.61666667,106.0,W,23.0,2.0,-106.38388889,-700.0,6/1/1979 12:00:00 AM,12/31/1996 12:00:00 AM,1,1,Eagle
1575901,15759,WHT,Wharton Regional,"Wharton, TX",7401,74,United States,US,Texas,TX,48.0,3575901,35759,"Wharton, TX",7401,74,29.0,N,15.0,17.0,29.25472222,96.0,W,9.0,26.0,-96.15722222,-600.0,9/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Wharton
1576001,15760,WI1,Black River Falls Area,"Black River Falls, WI",4501,45,United States,US,Wisconsin,WI,55.0,3576001,35760,"Black River Falls, WI",4501,45,44.0,N,15.0,3.0,44.25083333,90.0,W,51.0,19.0,-90.85527778,-600.0,1/1/2004 12:00:00 AM,,0,1,Black River Falls
1576101,15761,WI2,Price County,"Phillips, WI",4501,45,United States,US,Wisconsin,WI,55.0,3576101,35761,"Phillips, WI",4501,45,45.0,N,42.0,32.0,45.70888889,90.0,W,24.0,9.0,-90.4025,-600.0,10/1/2007 12:00:00 AM,,0,1,Phillips
1576201,15762,WIB,Wilbur Airport,"Wilbur, WA",9301,93,United States,US,Washington,WA,53.0,3576201,35762,"Wilbur, WA",9301,93,47.0,N,45.0,12.0,47.75333333,118.0,W,44.0,42.0,-118.745,-800.0,12/1/1979 12:00:00 AM,3/31/2003 12:00:00 AM,1,1,Wilbur
1576901,15769,WJF,General William J. Fox Airfield,"Lancaster, CA",9101,91,United States,US,California,CA,6.0,3416201,34162,"Palmdale/Lancaster, CA",9101,91,34.0,N,44.0,26.0,34.74055556,118.0,W,13.0,12.0,-118.22,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Lancaster
1577401,15774,WKK,Aleknagik Airport,"Aleknagik, AK",101,1,United States,US,Alaska,AK,2.0,3577401,35774,"Aleknagik, AK",101,1,59.0,N,16.0,40.0,59.27777778,158.0,W,36.0,40.0,-158.61111111,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Aleknagik
1577501,15775,WKL,Waikoloa Heliport,"Waikoloa Village, HI",201,2,United States,US,Hawaii,HI,15.0,3577501,35775,"Waikoloa Village, HI",201,2,19.0,N,54.0,49.0,19.91361111,155.0,W,51.0,50.0,-155.86388889,-1000.0,9/1/1984 12:00:00 AM,,0,1,Waikoloa Village
1577901,15779,WKV,Penns Landing Seaplane Base,"Philadelphia, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3410001,34100,"Philadelphia, PA",2301,23,39.0,N,57.0,55.0,39.96527778,75.0,W,8.0,15.0,-75.1375,-500.0,1/1/1950 12:00:00 AM,,0,1,Philadelphia
1578101,15781,WLB,Labouchere Bay Airport,"Labouchere Bay, AK",101,1,United States,US,Alaska,AK,2.0,3578101,35781,"Labouchere Bay, AK",101,1,56.0,N,17.0,0.0,56.28333333,133.0,W,39.0,0.0,-133.65,-900.0,12/1/1984 12:00:00 AM,,0,1,Labouchere Bay
1578201,15782,WLD,Strother Field,"Winfield, KS",6201,62,United States,US,Kansas,KS,20.0,3494001,34940,"Winfield, KS",6201,62,37.0,N,10.0,1.0,37.16694444,97.0,W,3.0,1.0,-97.05027778,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Winfield
1578501,15785,WLK,Selawik Airport,"Selawik, AK",101,1,United States,US,Alaska,AK,2.0,3002001,30020,"Selawik, AK",101,1,66.0,N,36.0,10.0,66.60277778,159.0,W,59.0,0.0,-159.98333333,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Selawik
1578601,15786,WLM,Waltham Hospital Heliport,"Waltham, MA",1301,13,United States,US,Massachusetts,MA,25.0,3578601,35786,"Waltham, MA",1301,13,42.0,N,22.0,3.0,42.3675,71.0,W,14.0,5.0,-71.23472222,-500.0,12/1/1986 12:00:00 AM,,0,1,Waltham
1578901,15789,WLW,Willows Glenn County,"Willows, CA",9101,91,United States,US,California,CA,6.0,3578901,35789,"Willows, CA",9101,91,39.0,N,30.0,59.0,39.51638889,122.0,W,12.0,58.0,-122.21611111,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Willows
1579101,15791,WMC,Winnemucca Municipal,"Winnemucca, NV",8501,85,United States,US,Nevada,NV,32.0,3579101,35791,"Winnemucca, NV",8501,85,40.0,N,53.0,52.0,40.89777778,117.0,W,48.0,13.0,-117.80361111,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Winnemucca
1579201,15792,WMH,Mountain Home Municipal,"Mountain Home, AR",7101,71,United States,US,Arkansas,AR,5.0,3579201,35792,"Mountain Home, AR",7101,71,36.0,N,22.0,10.0,36.36944444,92.0,W,28.0,11.0,-92.46972222,-600.0,6/1/1978 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Mountain Home
1579301,15793,WMK,Meyers Chuck Seaplane Base,"Meyers Chuck, AK",101,1,United States,US,Alaska,AK,2.0,3579301,35793,"Meyers Chuck, AK",101,1,55.0,N,44.0,24.0,55.74,132.0,W,15.0,12.0,-132.25333333,-900.0,7/1/1977 12:00:00 AM,,0,1,Meyers Chuck
1579401,15794,WMO,White Mountain Airport,"White Mountain, AK",101,1,United States,US,Alaska,AK,2.0,3579401,35794,"White Mountain, AK",101,1,64.0,N,41.0,13.0,64.68694444,163.0,W,24.0,24.0,-163.40666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,White Mountain
1579801,15798,WNA,Napakiak Airport,"Napakiak, AK",101,1,United States,US,Alaska,AK,2.0,3579801,35798,"Napakiak, AK",101,1,60.0,N,42.0,0.0,60.7,162.0,W,7.0,0.0,-162.11666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Napakiak
1580501,15805,WOD,Wood River Airport,"Wood River, AK",101,1,United States,US,Alaska,AK,2.0,3580501,35805,"Wood River, AK",101,1,59.0,N,4.0,0.0,59.06666667,134.0,W,45.0,0.0,-134.75,-900.0,12/1/1987 12:00:00 AM,,0,1,Wood River
1580701,15807,WOW,Willow Airport,"Willow, AK",101,1,United States,US,Alaska,AK,2.0,3580701,35807,"Willow, AK",101,1,61.0,N,45.0,18.0,61.755,150.0,W,2.0,55.0,-150.04861111,-900.0,12/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Willow
1581301,15813,WQA,Ovid Airport,"Ovid, NY",2201,22,United States,US,New York,NY,36.0,3581301,35813,"Ovid, NY",2201,22,42.0,N,39.0,17.0,42.65472222,76.0,W,47.0,48.0,-76.79666667,-500.0,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ovid
1581401,15814,WQB,Mandan Municipal,"Mandan, ND",6601,66,United States,US,North Dakota,ND,38.0,3581401,35814,"Mandan, ND",6601,66,46.0,N,46.0,7.0,46.76861111,100.0,W,53.0,37.0,-100.89361111,,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Mandan
1581501,15815,WQC,Ravalli County,"Hamilton, MT",8401,84,United States,US,Montana,MT,30.0,3581501,35815,"Hamilton, MT",8401,84,46.0,N,15.0,12.0,46.25333333,114.0,W,7.0,13.0,-114.12027778,-700.0,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Hamilton
1581601,15816,WQD,Tulelake Municipal,"Tulelake, CA",9101,91,United States,US,California,CA,6.0,3581601,35816,"Tulelake, CA",9101,91,41.0,N,53.0,15.0,41.8875,121.0,W,21.0,30.0,-121.35833333,-800.0,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Tulelake
1581701,15817,WQE,Dinsmore Municipal,"Dinsmore, CA",9101,91,United States,US,California,CA,6.0,3581701,35817,"Dinsmore, CA",9101,91,40.0,N,29.0,35.0,40.49305556,123.0,W,35.0,55.0,-123.59861111,-800.0,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Dinsmore
1581801,15818,WQF,Rigby-Jefferson County,"Rigby, ID",8301,83,United States,US,Idaho,ID,16.0,3581801,35818,"Rigby, ID",8301,83,43.0,N,38.0,40.0,43.64444444,111.0,W,55.0,40.0,-111.92777778,,12/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Rigby
1581901,15819,WQG,Hesperia Airport,"Hesperia, CA",9101,91,United States,US,California,CA,6.0,3581901,35819,"Hesperia, CA",9101,91,34.0,N,22.0,38.0,34.37722222,117.0,W,18.0,54.0,-117.315,-800.0,9/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Hesperia
1582001,15820,WQH,Butte Valley,"Dorris, CA",9101,91,United States,US,California,CA,6.0,3582001,35820,"Dorris, CA",9101,91,41.0,N,53.0,14.0,41.88722222,121.0,W,58.0,28.0,-121.97444444,-800.0,9/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Dorris
1582101,15821,WQI,Connell City,"Connell, WA",9301,93,United States,US,Washington,WA,53.0,3582101,35821,"Connell, WA",9301,93,46.0,N,39.0,45.0,46.6625,118.0,W,49.0,56.0,-118.83222222,-800.0,9/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Connell
1582201,15822,WQJ,Peard Bay Airport,"Peard Bay, AK",101,1,United States,US,Alaska,AK,2.0,3582201,35822,"Peard Bay, AK",101,1,70.0,N,48.0,0.0,70.8,158.0,W,20.0,0.0,-158.33333333,,3/1/1991 12:00:00 AM,,0,1,Peard Bay
1582301,15823,WQK,Townsend Airport,"Townsend, MT",8401,84,United States,US,Montana,MT,30.0,3582301,35823,"Townsend, MT",8401,84,46.0,N,20.0,0.0,46.33333333,111.0,W,28.0,30.0,-111.475,-700.0,3/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Townsend
1582401,15824,WQL,Bluff Airport,"Bluff, AK",101,1,United States,US,Alaska,AK,2.0,3582401,35824,"Bluff, AK",101,1,64.0,N,35.0,26.0,64.59055556,163.0,W,46.0,31.0,-163.77527778,,3/1/1991 12:00:00 AM,,0,1,Bluff
1582501,15825,WQM,Chennault Industrial Airpark,"Lake Charles, LA",7201,72,United States,US,Louisiana,LA,22.0,3120501,31205,"Lake Charles, LA",7201,72,30.0,N,12.0,45.0,30.2125,93.0,W,8.0,36.0,-93.14333333,-600.0,3/1/1991 12:00:00 AM,12/31/2009 12:00:00 AM,0,0,Lake Charles
1582502,15825,CWF,Chennault International,"Lake Charles, LA",7201,72,United States,US,Louisiana,LA,22.0,3120501,31205,"Lake Charles, LA",7201,72,30.0,N,12.0,38.0,30.21055556,93.0,W,8.0,35.0,-93.14305556,-600.0,1/1/2010 12:00:00 AM,,0,1,Lake Charles
1582601,15826,WQN,Taylor County,"Campbellsville, KY",5201,52,United States,US,Kentucky,KY,21.0,3582601,35826,"Campbellsville, KY",5201,52,37.0,N,21.0,30.0,37.35833333,85.0,W,18.0,34.0,-85.30944444,,3/1/1991 12:00:00 AM,,0,1,Campbellsville
1582701,15827,WQO,Rosamond Skypark,"Rosamond, CA",9101,91,United States,US,California,CA,6.0,3582701,35827,"Rosamond, CA",9101,91,34.0,N,52.0,15.0,34.87083333,118.0,W,12.0,30.0,-118.20833333,-800.0,3/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Rosamond
1582801,15828,WQP,Oceano County,"Oceano, CA",9101,91,United States,US,California,CA,6.0,3582801,35828,"Oceano, CA",9101,91,35.0,N,6.0,5.0,35.10138889,120.0,W,37.0,16.0,-120.62111111,-800.0,3/1/1991 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Oceano
1582901,15829,WQQ,Custer State Park,"Fairburn, SD",6701,67,United States,US,South Dakota,SD,46.0,3582901,35829,"Fairburn, SD",6701,67,43.0,N,43.0,36.0,43.72666667,103.0,W,21.0,2.0,-103.35055556,,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Fairburn
1583001,15830,WQR,Tibbetts,"Naknek, AK",101,1,United States,US,Alaska,AK,2.0,3371401,33714,"Naknek, AK",101,1,58.0,N,44.0,3.0,58.73416667,157.0,W,0.0,26.0,-157.00722222,-900.0,3/1/1992 12:00:00 AM,,0,1,Naknek
1583101,15831,WQS,Poplar Airport,"Poplar, MT",8401,84,United States,US,Montana,MT,30.0,3583101,35831,"Poplar, MT",8401,84,48.0,N,7.0,0.0,48.11666667,105.0,W,11.0,15.0,-105.1875,-700.0,3/1/1992 12:00:00 AM,1/31/2011 12:00:00 AM,0,0,Poplar
1583201,15832,WQT,Bridger Municipal,"Bridger, MT",8401,84,United States,US,Montana,MT,30.0,3583201,35832,"Bridger, MT",8401,84,45.0,N,17.0,30.0,45.29166667,108.0,W,55.0,30.0,-108.925,-700.0,3/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Bridger
1583301,15833,WQU,Portales Municipal,"Portales, NM",8601,86,United States,US,New Mexico,NM,35.0,3583301,35833,"Portales, NM",8601,86,34.0,N,8.0,43.0,34.14527778,103.0,W,24.0,35.0,-103.40972222,-700.0,3/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Portales
1583501,15835,WQW,David River Airport,"David River, AK",101,1,United States,US,Alaska,AK,2.0,3583501,35835,"David River, AK",101,1,55.0,N,54.0,52.0,55.91444444,161.0,W,38.0,15.0,-161.6375,,3/1/1992 12:00:00 AM,,0,1,David River
1583601,15836,WQX,Kiavak Airport,"Kiavak, AK",101,1,United States,US,Alaska,AK,2.0,3583601,35836,"Kiavak, AK",101,1,57.0,N,1.0,0.0,57.01666667,153.0,W,40.0,0.0,-153.66666667,,3/1/1992 12:00:00 AM,,0,1,Kiavak
1583701,15837,WQY,Port Wakefield Airport,"Port Wakefield, AK",101,1,United States,US,Alaska,AK,2.0,3583701,35837,"Port Wakefield, AK",101,1,58.0,N,3.0,10.0,58.05277778,153.0,W,3.0,0.0,-153.05,,1/1/1950 12:00:00 AM,,0,1,Port Wakefield
1583801,15838,WQZ,Chignik Lake Airport,"Chignik Lake, AK",101,1,United States,US,Alaska,AK,2.0,3263101,32631,"Chignik, AK",101,1,56.0,N,15.0,18.0,56.255,158.0,W,46.0,32.0,-158.77555556,,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Chignik Lake
